date,daily_avg_temp
2025-11-30,3.05
2025-12-01,5.64
2025-12-02,4.3
2025-12-03,0.8
2025-12-04,1.68
2025-12-05,3.42
2025-12-06,-0.01
2025-12-07,-1.6
2025-12-08,-1.46
2025-12-09,0.85
2025-12-10,2.31
2025-12-11,0.54
2025-12-12,-0.12
2025-12-13,-1.05
2025-12-14,-1.14
2025-12-15,-0.69
2025-12-16,-0.98
2025-12-17,-2.85
2025-12-18,-4.97
2025-12-19,-1.46
2025-12-20,0.58
2025-12-21,-4.41
2025-12-22,-3.7
2025-12-23,-0.51
2025-12-24,-0.57
2025-12-25,2.26
2025-12-26,-3.64
2025-12-27,-3.78
2025-12-28,-3.24
2025-12-29,2.08
2025-12-30,3.64
2025-12-31,-0.92
